Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;-1
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;-1
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;-1
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;-1
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;-1
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0004237921234134897
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.00033613024467384403
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.004943872832214391
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.004943872832214384
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0009695731327228071
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0005052613795261527
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0005154635753780651
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.00044609871455922974
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0006030821215540568
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0006904853244901833
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.00040671066716528923
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0006904853244901824
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0006030821215540589
-7.24420523567913e-15 1.000000000000076 6.550315845288424e-15;-1.444410904084555e-14 5.745404152435181e-15 1.00000000000043;1.0 2.1782129912396e-14 8.659560562354927e-17;-1.53410594297842e-14 0.707106781186548 -0.707106781186547;-1.546352410969891e-14 0.707106781186547 0.707106781186548;0.0006030821215540589
