Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.0013788582651805717
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.0013788582651805717
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.0013788582651805717
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.0013788582651805717
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.0013788582651805717
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.2305704568975307e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;7.218277627118021e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.00026566079453881183
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.0007209979554485863
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;7.21827762712789e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.622091948470223e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484705165e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484704565e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484707052e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484705883e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484705402e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484707516e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.622091948470324e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.622091948470324e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;2.6220919484704853e-05
3.122502256758253e-16 1.000000000000052 2.636779683484747e-16;-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;0.7071067811865517 0.7071067811865435 1.214735102391075e-16;-0.08978174712497662 0.08978174712497783 -0.9919064853938466;-0.7013838021249 0.7013838021249083 0.1269705644376944;0.001539037018657018
