Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;-1
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;-1
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;-1
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;-1
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;-1
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.005144991209650546
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.00015244105309866567
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.000246654805194473
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.0009098210196190791
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.0006254047107711586
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.000384574137740436
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.00024665480519446846
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.000384574137740436
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.000384574137740436
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.000384574137740436
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.0003845741377404359
1.000000000000032 -8.764382506215699e-16 4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-8.269460797427576e-16 -1.0 8.659560373093959e-17;0.7071067966408785 -6.45971530722447e-16 -0.7071067657322162;0.7071067657322162 -5.235068279244691e-16 0.7071067966408785;0.0003845741377404359
