Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0005586143333366622
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0005586143333366622
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0005586143333366622
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0005586143333366622
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0005586143333366622
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.00035944962493598173
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0007739404554872628
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0004273435531888188
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.00042734355318881583
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0010775548288518438
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0003032598062740941
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.00029526166894349733
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0006914563939326631
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0006914563939326584
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0002952616689434974
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0005593999735607403
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0008652917537807295
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.00029717092269231874
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0002971709226926022
7.267088372372334e-16 -1.00000000000002 4.371141218882404e-08;-9.437743224656823e-16 -1.59837485704899e-15 1.000000000000028;-1.0 5.66553889764798e-16 8.659560373094124e-17;-4.618464433968238e-16 -0.7071067966408651 -0.7071067657322296;-3.393817486472328e-16 -0.7071067657322296 0.7071067966408651;0.0008652917537807282
