Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;-1
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;0.0008303424545705609
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;0.0007429272288866001
0.6899507636868633 -0.7238563004408538 8.742289087090142e-08;-4.149930063526872e-16 -1.335998195380231e-16 1.000000000000005;-0.7238563004408528 -0.6899507636868604 8.659560183833015e-17;0.4878688850132688 -0.5118437210197613 -0.7071067502778874;0.4878688423623625 -0.5118436762729055 0.7071068120952063;0.0007429272288866001
