Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.000700035780656424
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.000700035780656424
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.000700035780656424
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.000700035780656424
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.000700035780656424
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.00011152990891856275
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.0
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.0
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.00021307803922525746
-1.000000000000032 8.764382280225698e-16 -4.371144943743674e-08;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-0.7287575862147434 0.6847717725888391 1.01044554199324e-16;-0.3868955556127935 -0.4117475084576621 -0.8250913999830414;-0.5649993005141941 -0.6012916170581846 0.5649992758172568;0.00036091836678482913
