Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.00023231085031253946
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0001477128690291986
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
1.000000000000018 1.609823385706477e-15 4.996003610813204e-16;2.220446602630231e-15 6.427878240763412e-15 1.000000000000223;0.7036317928243209 -0.7105647754616268 9.982899493841338e-17;0.4115789891326045 0.4075632117058631 -0.815165605364079;0.5792279653395679 0.5735764363510497 0.5792279653395671;0.0
