Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;-1
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;-1
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;-1
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;-1
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;-1
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0002682519237377807
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;3.12717547058569e-05
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.00015010292373969392
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;7.314334584945932e-05
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;4.598339403933883e-05
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.00023669683927058117
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;0.0
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;9.04101475717047e-05
-5.096813224653369e-15 0.9999999999999927 -1.311341688765549e-07;-6.272757939614172e-15 5.650721774137797e-15 1.000000000000223;1.0 1.194910937909553e-14 8.65956113013708e-17;-8.388063369115437e-15 0.7071067348236139 -0.7071068275494781;-8.510529165051319e-15 0.7071068275494781 0.7071067348236139;4.795261847504467e-05
