Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0011950106780676858
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0011950106780676858
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0011950106780676858
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0011950106780676858
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0011950106780676858
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.004959119104853762
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0001822871832795673
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.000290919237769045
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0004017850955377149
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0002553965943528272
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.000559380435439563
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0004933144787857187
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.00026366128600058476
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0002636612859705285
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.00041079496930971227
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.00019614218130689428
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.00041079496930971086
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.00041079496930971216
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0005593804354395629
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0004933144787857229
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0004386634163811605
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0002553965943527376
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0004017850955382946
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0002909192377677256
4.995997997125892e-16 -0.9999999999999964 -1.3113415819969e-07;-3.771158231423201e-16 2.220446049250314e-16 1.000000000000007;-1.0 -1.224646799147353e-16 8.659561130137007e-17;2.53632519587092e-17 -0.7071067348236197 -0.7071068275494722;1.478279512587372e-16 -0.7071068275494722 0.7071067348236197;0.0001822871832795673
