Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0001558430905474532
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0008914412732746371
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
-0.999999999999992 -4.562002262328162e-15 1.311341838439097e-07;-7.885984946901015e-16 4.329869796038109e-15 1.000000000000113;-3.828568698926949e-16 1.0 8.659559994572717e-17;-0.707106827549481 -2.094883747476331e-16 -0.7071067348236111;-0.7071067348236111 -3.319530111319788e-16 0.707106827549481;0.0
