Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.00048063001752920623
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.00048063001752920623
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.00048063001752920623
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.00048063001752920623
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.00048063001752920623
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.0001191977710162915
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.0002269439908140969
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.00033682844113325363
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;0.000125502995138246
1.110223024625157e-16 1.000000000000005 -4.163336342344337e-16;1.00000000000014 6.938896878406938e-16 8.742273883314575e-08;0.7071067811865486 -0.7071067811865465 1.224646799147351e-16;4.371136884133525e-08 4.371136866814417e-08 -0.9999999999999981;0.7071067811865451 0.7071067811865472 6.181721052284445e-08;8.008891436374423e-05
